3.988500976562500000e+01,3.829475784301757812e+01,5.000000000000000000e+00
3.415187835693359375e+01,4.876817321777343750e+01,5.000000000000000000e+00
-6.193025588989257812e+00,6.445848083496093750e+01,5.000000000000000000e+00
-6.849137878417968750e+01,-1.134834051132202148e+00,5.000000000000000000e+00
4.646158599853515625e+01,5.799280166625976562e+01,5.000000000000000000e+00
4.278912353515625000e+01,4.343211364746093750e+01,5.000000000000000000e+00
-6.514357757568359375e+01,4.250241470336914062e+01,5.000000000000000000e+00
4.215601730346679688e+01,4.283123016357421875e+01,5.000000000000000000e+00
-5.952786254882812500e+01,4.284590148925781250e+01,5.000000000000000000e+00
-2.837391376495361328e+00,2.715991973876953125e+01,5.000000000000000000e+00
3.785760879516601562e+01,-6.664789581298828125e+01,5.000000000000000000e+00
4.138195037841796875e+01,6.818560791015625000e+01,5.000000000000000000e+00
2.210778236389160156e+01,2.263258934020996094e+01,5.000000000000000000e+00
1.996250915527343750e+01,-5.991276931762695312e+01,5.000000000000000000e+00
3.365711975097656250e+01,7.534881591796875000e+01,5.000000000000000000e+00
2.230789947509765625e+01,4.127661705017089844e+00,5.000000000000000000e+00
-1.765581130981445312e+01,7.368686676025390625e+01,5.000000000000000000e+00
1.915007781982421875e+01,2.182455444335937500e+01,5.000000000000000000e+00
-3.530813217163085938e+01,4.508609008789062500e+01,5.000000000000000000e+00
5.255819320678710938e+01,5.200239944458007812e+01,5.000000000000000000e+00
2.405076980590820312e+01,7.467449951171875000e+01,5.000000000000000000e+00
4.572560119628906250e+01,3.213934707641601562e+01,5.000000000000000000e+00
2.128491210937500000e+01,4.220802307128906250e+01,5.000000000000000000e+00
-6.123734951019287109e+00,6.827932739257812500e+01,5.000000000000000000e+00
-1.581974315643310547e+01,-5.684453964233398438e+01,5.000000000000000000e+00
-6.746623229980468750e+01,4.032503890991210938e+01,5.000000000000000000e+00
2.207646560668945312e+01,6.219574356079101562e+01,5.000000000000000000e+00
-6.165801239013671875e+01,4.710052108764648438e+01,5.000000000000000000e+00
6.007857131958007812e+01,5.255865478515625000e+01,5.000000000000000000e+00
3.701591873168945312e+01,6.052909851074218750e+01,5.000000000000000000e+00
-3.668057441711425781e+00,5.786846542358398438e+01,5.000000000000000000e+00
5.616114425659179688e+01,5.386800384521484375e+01,5.000000000000000000e+00
4.305279922485351562e+01,5.645922470092773438e+01,5.000000000000000000e+00
-4.339537811279296875e+01,-2.745749473571777344e+00,5.000000000000000000e+00
5.644214248657226562e+01,4.667435836791992188e+01,5.000000000000000000e+00
-6.406989288330078125e+01,4.425989532470703125e+01,5.000000000000000000e+00
3.168319225311279297e+00,7.404166221618652344e+00,5.000000000000000000e+00
2.809924888610839844e+01,5.970739364624023438e+01,5.000000000000000000e+00
6.186719131469726562e+01,2.646556854248046875e+01,5.000000000000000000e+00
5.946260833740234375e+01,5.040832901000976562e+01,5.000000000000000000e+00
-4.588779830932617188e+01,2.691230392456054688e+01,5.000000000000000000e+00
3.725350189208984375e+01,6.125267028808593750e+00,5.000000000000000000e+00
3.632447814941406250e+01,1.534203720092773438e+01,5.000000000000000000e+00
-4.257147312164306641e+00,8.033200073242187500e+01,5.000000000000000000e+00
-8.512393832206726074e-01,1.027665424346923828e+01,5.000000000000000000e+00
-5.280591583251953125e+01,4.714966964721679688e+01,5.000000000000000000e+00
1.838252449035644531e+01,6.401791381835937500e+01,5.000000000000000000e+00
4.210876083374023438e+01,3.513104248046875000e+01,5.000000000000000000e+00
6.509788513183593750e+01,3.191009521484375000e+01,5.000000000000000000e+00
3.588692855834960938e+01,4.606479263305664062e+01,5.000000000000000000e+00
2.701605319976806641e+00,4.974660873413085938e+00,5.000000000000000000e+00
3.265030670166015625e+01,3.825466156005859375e+01,5.000000000000000000e+00
5.775003814697265625e+01,2.784303283691406250e+01,5.000000000000000000e+00
6.742778015136718750e+01,3.080352592468261719e+01,5.000000000000000000e+00
2.758833694458007812e+01,7.349108886718750000e+01,5.000000000000000000e+00
4.971833419799804688e+01,3.598439788818359375e+01,5.000000000000000000e+00
4.244419479370117188e+01,5.654034042358398438e+01,5.000000000000000000e+00
3.662299346923828125e+01,2.305561065673828125e+01,5.000000000000000000e+00
3.820750045776367188e+01,6.076728057861328125e+01,5.000000000000000000e+00
-6.910899353027343750e+01,2.423043632507324219e+01,5.000000000000000000e+00
2.162857055664062500e+01,7.656652832031250000e+01,5.000000000000000000e+00
-1.919031143188476562e+00,2.905671501159667969e+01,5.000000000000000000e+00
3.196665191650390625e+01,6.183362197875976562e+01,5.000000000000000000e+00
-6.611422729492187500e+01,3.718039321899414062e+01,5.000000000000000000e+00
-9.818827629089355469e+00,3.169269752502441406e+01,5.000000000000000000e+00
-3.931799829006195068e-01,3.094379615783691406e+01,5.000000000000000000e+00
-5.973908424377441406e+00,3.929506683349609375e+01,5.000000000000000000e+00
-6.537942504882812500e+01,4.196596145629882812e+01,5.000000000000000000e+00
2.769021034240722656e+01,5.504953384399414062e+01,5.000000000000000000e+00
4.008376312255859375e+01,3.777195739746093750e+01,5.000000000000000000e+00
-5.283160400390625000e+01,4.944546890258789062e+01,5.000000000000000000e+00
5.690832901000976562e+01,4.978364181518554688e+01,5.000000000000000000e+00
-1.844912910461425781e+01,-1.216292667388916016e+01,5.000000000000000000e+00
-3.707655715942382812e+01,-1.210316061973571777e+00,5.000000000000000000e+00
6.604022979736328125e+01,2.777341461181640625e+01,5.000000000000000000e+00
5.092076873779296875e+01,4.943273925781250000e+01,5.000000000000000000e+00
-6.860270690917968750e+01,3.367627334594726562e+01,5.000000000000000000e+00
-6.428659820556640625e+01,1.248402881622314453e+01,5.000000000000000000e+00
-4.325989532470703125e+01,-6.758164215087890625e+01,5.000000000000000000e+00
3.228651809692382812e+01,6.481404876708984375e+01,5.000000000000000000e+00
-6.201051712036132812e+01,-1.397970962524414062e+01,5.000000000000000000e+00
4.580620825290679932e-01,-3.271720123291015625e+01,5.000000000000000000e+00
-6.245512390136718750e+01,4.549468231201171875e+01,5.000000000000000000e+00
4.071662902832031250e+01,6.524418640136718750e+01,5.000000000000000000e+00
8.100718498229980469e+00,-1.591213798522949219e+01,5.000000000000000000e+00
2.825656890869140625e+01,1.988450813293457031e+01,5.000000000000000000e+00
2.069688796997070312e+01,5.788109970092773438e+01,5.000000000000000000e+00
-4.213675975799560547e+00,3.454133987426757812e+01,5.000000000000000000e+00
-8.606373786926269531e+00,4.564537811279296875e+01,5.000000000000000000e+00
2.085159873962402344e+01,-2.631934356689453125e+01,5.000000000000000000e+00
-2.380213737487792969e+01,-7.525791168212890625e+01,5.000000000000000000e+00
3.607075500488281250e+01,4.592936325073242188e+01,5.000000000000000000e+00
-6.076586532592773438e+01,4.347908782958984375e+01,5.000000000000000000e+00
-1.035515785217285156e+01,1.768366813659667969e+01,5.000000000000000000e+00
3.658179473876953125e+01,-1.689566421508789062e+01,5.000000000000000000e+00
4.691463088989257812e+01,4.133015441894531250e+01,5.000000000000000000e+00
6.988368225097656250e+01,1.863224411010742188e+01,5.000000000000000000e+00
9.431051254272460938e+00,2.196564674377441406e+01,5.000000000000000000e+00
5.215332031250000000e+01,5.026744842529296875e+01,5.000000000000000000e+00
4.133074569702148438e+01,4.310712814331054688e+01,5.000000000000000000e+00
-1.028375015258789062e+02,-1.949538421630859375e+01,5.000000000000000000e+00
4.977207565307617188e+01,6.059413528442382812e+01,5.000000000000000000e+00
2.532977104187011719e+01,6.418024444580078125e+01,5.000000000000000000e+00
-3.395511627197265625e+01,5.540508270263671875e+01,5.000000000000000000e+00
2.616836166381835938e+01,7.523162841796875000e+01,5.000000000000000000e+00
-6.753679656982421875e+01,-2.122918510437011719e+01,5.000000000000000000e+00
5.199369812011718750e+01,4.361508941650390625e+01,5.000000000000000000e+00
-2.531110000610351562e+01,3.210469818115234375e+01,5.000000000000000000e+00
3.737359619140625000e+01,6.087118911743164062e+01,5.000000000000000000e+00
-6.203659820556640625e+01,4.163158035278320312e+01,5.000000000000000000e+00
-5.486024856567382812e+01,-2.509352493286132812e+01,5.000000000000000000e+00
-6.725576782226562500e+01,2.456079673767089844e+01,5.000000000000000000e+00
2.986231994628906250e+01,7.455057525634765625e+01,5.000000000000000000e+00
2.627905654907226562e+01,7.347369384765625000e+01,5.000000000000000000e+00
2.706886482238769531e+01,5.680862808227539062e+01,5.000000000000000000e+00
5.852347564697265625e+01,5.957095336914062500e+01,5.000000000000000000e+00
-8.712022399902343750e+01,5.755198955535888672e+00,5.000000000000000000e+00
-8.531002807617187500e+01,-1.628279495239257812e+01,5.000000000000000000e+00
-6.711090850830078125e+01,-1.023485946655273438e+01,5.000000000000000000e+00
-1.079937648773193359e+01,-4.345750808715820312e+01,5.000000000000000000e+00
7.079718780517578125e+01,2.732399177551269531e+01,5.000000000000000000e+00
-3.282649612426757812e+01,6.621948242187500000e+01,5.000000000000000000e+00
-6.243638229370117188e+01,3.655745315551757812e+01,5.000000000000000000e+00
4.390048599243164062e+01,4.350968170166015625e+01,5.000000000000000000e+00
2.135842323303222656e+01,3.579381179809570312e+01,5.000000000000000000e+00
-6.156909561157226562e+01,4.643059539794921875e+01,5.000000000000000000e+00
2.439353942871093750e+01,3.873893356323242188e+01,5.000000000000000000e+00
4.008627319335937500e+01,5.766212081909179688e+01,5.000000000000000000e+00
3.780209350585937500e+01,6.734886932373046875e+01,5.000000000000000000e+00
-3.479977607727050781e+00,-4.846609878540039062e+01,5.000000000000000000e+00
1.569476795196533203e+01,-3.076732635498046875e+01,5.000000000000000000e+00
-4.805701065063476562e+01,4.083108901977539062e+01,5.000000000000000000e+00
-2.787882995605468750e+01,5.532910919189453125e+01,5.000000000000000000e+00
2.263771057128906250e+01,7.575290679931640625e+01,5.000000000000000000e+00
-6.423935413360595703e+00,3.580195236206054688e+01,5.000000000000000000e+00
2.479346275329589844e+01,5.473594665527343750e+01,5.000000000000000000e+00
-6.451231479644775391e+00,4.849537658691406250e+01,5.000000000000000000e+00
5.590114212036132812e+01,4.974894332885742188e+01,5.000000000000000000e+00
-7.255623626708984375e+01,1.643889999389648438e+01,5.000000000000000000e+00
-3.860312652587890625e+01,-1.262763881683349609e+01,5.000000000000000000e+00
4.101212692260742188e+01,4.313354110717773438e+01,5.000000000000000000e+00
3.463839721679687500e+01,5.894324493408203125e+01,5.000000000000000000e+00
-1.204895853996276855e+00,2.492211723327636719e+01,5.000000000000000000e+00
-6.876953125000000000e+01,2.803358840942382812e+01,5.000000000000000000e+00
6.167593002319335938e+00,2.842864799499511719e+01,5.000000000000000000e+00
1.911701583862304688e+01,-2.068886947631835938e+01,5.000000000000000000e+00
5.364797592163085938e+01,3.954245376586914062e+01,5.000000000000000000e+00
-4.616971969604492188e+01,-4.363472747802734375e+01,5.000000000000000000e+00
1.935142898559570312e+01,6.727307128906250000e+01,5.000000000000000000e+00
4.571969985961914062e+01,3.851232528686523438e+01,5.000000000000000000e+00
1.597332191467285156e+01,5.293432235717773438e+01,5.000000000000000000e+00
4.762882232666015625e+01,4.745938491821289062e+01,5.000000000000000000e+00
3.187048149108886719e+01,-1.928455471992492676e+00,5.000000000000000000e+00
-1.748074150085449219e+01,-6.624048614501953125e+01,5.000000000000000000e+00
6.437263488769531250e+01,3.932292175292968750e+01,5.000000000000000000e+00
7.243825531005859375e+01,2.208313179016113281e+01,5.000000000000000000e+00
3.985830068588256836e+00,3.473036956787109375e+01,5.000000000000000000e+00
-4.516340255737304688e+01,2.231042861938476562e+01,5.000000000000000000e+00
4.336256027221679688e+00,4.844583511352539062e+01,5.000000000000000000e+00
4.254320144653320312e+01,2.507521438598632812e+01,5.000000000000000000e+00
-5.870768070220947266e+00,4.594783020019531250e+01,5.000000000000000000e+00
2.500720977783203125e+01,2.156777000427246094e+01,5.000000000000000000e+00
-6.900221252441406250e+01,2.798163604736328125e+01,5.000000000000000000e+00
1.970641708374023438e+01,-3.336692810058593750e+01,5.000000000000000000e+00
5.860735321044921875e+01,5.866434478759765625e+01,5.000000000000000000e+00
3.888204193115234375e+01,4.997513580322265625e+01,5.000000000000000000e+00
2.989446258544921875e+01,3.462722396850585938e+01,5.000000000000000000e+00
4.855533218383789062e+01,6.123345565795898438e+01,5.000000000000000000e+00
